ID_Asiento,Fecha_Transaccion,ID_Cuenta,Concepto,Debito,Credito
1796,2023-07-23,5001,Costo de Venta #964,154.96,0.0
1796,2023-07-23,1005,Costo de Venta #964 - Ajuste de inventario,0.0,154.96
2540,2023-07-23,1005,Compra #475 - Producto #46,4100.79,0.0
2540,2023-07-23,1006,IVA por Compra #475,781.1,0.0
2540,2023-07-23,2001,Compra #475 - Producto #46,0.0,4881.89
4109,2023-07-23,1002,Cobro venta #591,3317.64,0.0
4109,2023-07-23,1004,Cobro venta #591,0.0,3317.64
4110,2023-07-24,1002,Cobro venta #993,3089.61,0.0
4110,2023-07-24,1004,Cobro venta #993,0.0,3089.61
1797,2023-07-25,1004,Venta #764 - Cliente #98,10228.86,0.0
1797,2023-07-25,4001,Venta #764 - Cliente #98 (incluye IVA),0.0,10228.86
1798,2023-07-25,5001,Costo de Venta #764,1725.91,0.0
1798,2023-07-25,1005,Costo de Venta #764 - Ajuste de inventario,0.0,1725.91
2541,2023-07-25,1005,Compra #241 - Producto #17,27604.86,0.0
2541,2023-07-25,1006,IVA por Compra #241,5258.07,0.0
2541,2023-07-25,2001,Compra #241 - Producto #17,0.0,32862.93
2542,2023-07-25,1005,Compra #410 - Producto #3,29425.86,0.0
2542,2023-07-25,1006,IVA por Compra #410,5604.93,0.0
2542,2023-07-25,2001,Compra #410 - Producto #3,0.0,35030.79
4111,2023-07-25,2001,Pago compra #49,16824.67,0.0
4111,2023-07-25,1002,Pago compra #49,0.0,16824.67
4112,2023-07-25,2001,Pago compra #410,35030.79,0.0
4112,2023-07-25,1002,Pago compra #410,0.0,35030.79
1799,2023-07-26,1004,Venta #598 - Cliente #24,3473.15,0.0
1799,2023-07-26,4001,Venta #598 - Cliente #24 (incluye IVA),0.0,3473.15
1800,2023-07-26,5001,Costo de Venta #598,492.96,0.0
1800,2023-07-26,1005,Costo de Venta #598 - Ajuste de inventario,0.0,492.96
4113,2023-07-26,5005,Mantenimiento,4693.16,0.0
4113,2023-07-26,1002,Mantenimiento,0.0,4693.16
1801,2023-07-27,1004,Venta #625 - Cliente #99,207.56,0.0
1801,2023-07-27,4001,Venta #625 - Cliente #99 (incluye IVA),0.0,207.56
1802,2023-07-27,5001,Costo de Venta #625,35.97,0.0
1802,2023-07-27,1005,Costo de Venta #625 - Ajuste de inventario,0.0,35.97
4114,2023-07-27,1002,Cobro venta #182,1819.32,0.0
4114,2023-07-27,1004,Cobro venta #182,0.0,1819.32
1803,2023-07-28,1004,Venta #668 - Cliente #86,493.24,0.0
1803,2023-07-28,4001,Venta #668 - Cliente #86 (incluye IVA),0.0,493.24
1804,2023-07-28,5001,Costo de Venta #668,64.0,0.0
1804,2023-07-28,1005,Costo de Venta #668 - Ajuste de inventario,0.0,64.0
4115,2023-07-28,2001,Pago compra #474,10308.79,0.0
4115,2023-07-28,1002,Pago compra #474,0.0,10308.79
4116,2023-07-28,1002,Cobro venta #764,10228.86,0.0
4116,2023-07-28,1004,Cobro venta #764,0.0,10228.86
4117,2023-07-28,1002,Cobro venta #196,700.74,0.0
4117,2023-07-28,1004,Cobro venta #196,0.0,700.74
2543,2023-07-29,1005,Compra #72 - Producto #47,14930.08,0.0
2543,2023-07-29,1006,IVA por Compra #72,2843.83,0.0
2543,2023-07-29,2001,Compra #72 - Producto #47,0.0,17773.91
1805,2023-07-30,1004,Venta #837 - Cliente #10,20292.3,0.0
1805,2023-07-30,4001,Venta #837 - Cliente #10 (incluye IVA),0.0,20292.3
1806,2023-07-30,5001,Costo de Venta #837,3215.94,0.0
1806,2023-07-30,1005,Costo de Venta #837 - Ajuste de inventario,0.0,3215.94
1807,2023-07-30,1004,Venta #28 - Cliente #69,11323.6,0.0
1807,2023-07-30,4001,Venta #28 - Cliente #69 (incluye IVA),0.0,11323.6
1808,2023-07-30,5001,Costo de Venta #28,1711.58,0.0
1808,2023-07-30,1005,Costo de Venta #28 - Ajuste de inventario,0.0,1711.58
1809,2023-07-30,1004,Venta #817 - Cliente #12,188466.21,0.0
1809,2023-07-30,4001,Venta #817 - Cliente #12 (incluye IVA),0.0,188466.21
1810,2023-07-30,5001,Costo de Venta #817,28909.88,0.0
1810,2023-07-30,1005,Costo de Venta #817 - Ajuste de inventario,0.0,28909.88
2544,2023-07-30,1005,Compra #248 - Producto #32,40434.82,0.0
2544,2023-07-30,1006,IVA por Compra #248,7701.87,0.0
2544,2023-07-30,2001,Compra #248 - Producto #32,0.0,48136.69
1811,2023-07-31,1004,Venta #389 - Cliente #75,22763.0,0.0
1811,2023-07-31,4001,Venta #389 - Cliente #75 (incluye IVA),0.0,22763.0
1812,2023-07-31,5001,Costo de Venta #389,3967.8,0.0
1812,2023-07-31,1005,Costo de Venta #389 - Ajuste de inventario,0.0,3967.8
4118,2023-07-31,2001,Pago compra #145,77206.62,0.0
4118,2023-07-31,1002,Pago compra #145,0.0,77206.62
4119,2023-07-31,2001,Pago compra #248,48136.69,0.0
4119,2023-07-31,1002,Pago compra #248,0.0,48136.69
1813,2023-08-01,1004,Venta #889 - Cliente #37,958.44,0.0
1813,2023-08-01,4001,Venta #889 - Cliente #37 (incluye IVA),0.0,958.44
1814,2023-08-01,5001,Costo de Venta #889,132.26,0.0
1814,2023-08-01,1005,Costo de Venta #889 - Ajuste de inventario,0.0,132.26
2087,2023-08-01,5005,Gastos administrativos del mes,61058.09,0.0
2087,2023-08-01,1002,Pago de gastos administrativos del mes,0.0,61058.09
2088,2023-08-01,5006,Gastos de venta del mes,91587.14,0.0
2088,2023-08-01,1002,Pago de gastos de venta del mes,0.0,91587.14
2545,2023-08-01,1005,Compra #188 - Producto #15,3847.17,0.0
2545,2023-08-01,1006,IVA por Compra #188,732.79,0.0
2545,2023-08-01,2001,Compra #188 - Producto #15,0.0,4579.96
4120,2023-08-01,1002,Cobro venta #28,11323.6,0.0
4120,2023-08-01,1004,Cobro venta #28,0.0,11323.6
4121,2023-08-01,1002,Cobro venta #964,831.25,0.0
4121,2023-08-01,1004,Cobro venta #964,0.0,831.25
4122,2023-08-02,1002,Cobro venta #625,207.56,0.0
4122,2023-08-02,1004,Cobro venta #625,0.0,207.56
2546,2023-08-03,1005,Compra #66 - Producto #24,7455.72,0.0
2546,2023-08-03,1006,IVA por Compra #66,1420.14,0.0
2546,2023-08-03,2001,Compra #66 - Producto #24,0.0,8875.86
4123,2023-08-03,1002,Cobro venta #598,3473.15,0.0
4123,2023-08-03,1004,Cobro venta #598,0.0,3473.15
1815,2023-08-04,1004,Venta #409 - Cliente #32,1339.0,0.0
1815,2023-08-04,4001,Venta #409 - Cliente #32 (incluye IVA),0.0,1339.0
1816,2023-08-04,5001,Costo de Venta #409,233.4,0.0
1816,2023-08-04,1005,Costo de Venta #409 - Ajuste de inventario,0.0,233.4
2547,2023-08-04,1005,Compra #60 - Producto #17,34597.06,0.0
2547,2023-08-04,1006,IVA por Compra #60,6589.92,0.0
2547,2023-08-04,2001,Compra #60 - Producto #17,0.0,41186.98
4124,2023-08-04,1002,Cobro venta #668,493.24,0.0
4124,2023-08-04,1004,Cobro venta #668,0.0,493.24
4125,2023-08-04,1002,Cobro venta #389,22763.0,0.0
4125,2023-08-04,1004,Cobro venta #389,0.0,22763.0
1817,2023-08-06,1004,Venta #674 - Cliente #82,26780.0,0.0
1817,2023-08-06,4001,Venta #674 - Cliente #82 (incluye IVA),0.0,26780.0
1818,2023-08-06,5001,Costo de Venta #674,4668.0,0.0
1818,2023-08-06,1005,Costo de Venta #674 - Ajuste de inventario,0.0,4668.0
2548,2023-08-08,1005,Compra #439 - Producto #50,32332.56,0.0
2548,2023-08-08,1006,IVA por Compra #439,6158.58,0.0
2548,2023-08-08,2001,Compra #439 - Producto #50,0.0,38491.14
1819,2023-08-09,1004,Venta #691 - Cliente #42,5149.35,0.0
1819,2023-08-09,4001,Venta #691 - Cliente #42 (incluye IVA),0.0,5149.35
1820,2023-08-09,5001,Costo de Venta #691,789.89,0.0
1820,2023-08-09,1005,Costo de Venta #691 - Ajuste de inventario,0.0,789.89
2549,2023-08-09,1005,Compra #151 - Producto #29,5665.39,0.0
2549,2023-08-09,1006,IVA por Compra #151,1079.12,0.0
2549,2023-08-09,2001,Compra #151 - Producto #29,0.0,6744.51
1821,2023-08-10,1004,Venta #487 - Cliente #60,935.82,0.0
1821,2023-08-10,4001,Venta #487 - Cliente #60 (incluye IVA),0.0,935.82
1822,2023-08-10,5001,Costo de Venta #487,129.88,0.0
1822,2023-08-10,1005,Costo de Venta #487 - Ajuste de inventario,0.0,129.88
4126,2023-08-10,2001,Pago compra #475,4881.89,0.0
4126,2023-08-10,1002,Pago compra #475,0.0,4881.89
4127,2023-08-10,2001,Pago compra #296,48102.61,0.0
4127,2023-08-10,1002,Pago compra #296,0.0,48102.61
1823,2023-08-11,1004,Venta #832 - Cliente #91,2728.98,0.0
1823,2023-08-11,4001,Venta #832 - Cliente #91 (incluye IVA),0.0,2728.98
1824,2023-08-11,5001,Costo de Venta #832,361.8,0.0
1824,2023-08-11,1005,Costo de Venta #832 - Ajuste de inventario,0.0,361.8
4128,2023-08-11,2001,Pago compra #72,17773.91,0.0
4128,2023-08-11,1002,Pago compra #72,0.0,17773.91
4129,2023-08-11,1002,Cobro venta #487,935.82,0.0
4129,2023-08-11,1004,Cobro venta #487,0.0,935.82
1825,2023-08-12,1004,Venta #8 - Cliente #64,2984.96,0.0
1825,2023-08-12,4001,Venta #8 - Cliente #64 (incluye IVA),0.0,2984.96
1826,2023-08-12,5001,Costo de Venta #8,453.1,0.0
1826,2023-08-12,1005,Costo de Venta #8 - Ajuste de inventario,0.0,453.1
4130,2023-08-12,1002,Cobro venta #832,2728.98,0.0
4130,2023-08-12,1004,Cobro venta #832,0.0,2728.98
4131,2023-08-12,5005,Mantenimiento,26202.31,0.0
4131,2023-08-12,1002,Mantenimiento,0.0,26202.31
1827,2023-08-13,1004,Venta #36 - Cliente #86,763.7,0.0
1827,2023-08-13,4001,Venta #36 - Cliente #86 (incluye IVA),0.0,763.7
1828,2023-08-13,5001,Costo de Venta #36,110.51,0.0
1828,2023-08-13,1005,Costo de Venta #36 - Ajuste de inventario,0.0,110.51
4132,2023-08-13,1002,Cobro venta #837,20292.3,0.0
4132,2023-08-13,1004,Cobro venta #837,0.0,20292.3
4133,2023-08-13,1002,Cobro venta #817,188466.21,0.0
4133,2023-08-13,1004,Cobro venta #817,0.0,188466.21
4134,2023-08-13,1002,Cobro venta #409,1339.0,0.0
4134,2023-08-13,1004,Cobro venta #409,0.0,1339.0
4135,2023-08-13,1002,Cobro venta #691,5149.35,0.0
4135,2023-08-13,1004,Cobro venta #691,0.0,5149.35
2550,2023-08-15,1005,Compra #59 - Producto #36,3825.46,0.0
2550,2023-08-15,1006,IVA por Compra #59,728.66,0.0
2550,2023-08-15,2001,Compra #59 - Producto #36,0.0,4554.12
4136,2023-08-15,2001,Pago compra #241,32862.93,0.0
4136,2023-08-15,1002,Pago compra #241,0.0,32862.93
4137,2023-08-15,1002,Cobro venta #889,958.44,0.0
4137,2023-08-15,1004,Cobro venta #889,0.0,958.44
1829,2023-08-17,1004,Venta #582 - Cliente #90,160.75,0.0
1829,2023-08-17,4001,Venta #582 - Cliente #90 (incluye IVA),0.0,160.75
1830,2023-08-17,5001,Costo de Venta #582,28.05,0.0
1830,2023-08-17,1005,Costo de Venta #582 - Ajuste de inventario,0.0,28.05
1831,2023-08-17,1004,Venta #156 - Cliente #96,1364.49,0.0
1831,2023-08-17,4001,Venta #156 - Cliente #96 (incluye IVA),0.0,1364.49
1832,2023-08-17,5001,Costo de Venta #156,180.9,0.0
1832,2023-08-17,1005,Costo de Venta #156 - Ajuste de inventario,0.0,180.9
4138,2023-08-17,1002,Cobro venta #8,2984.96,0.0
4138,2023-08-17,1004,Cobro venta #8,0.0,2984.96
1833,2023-08-18,1004,Venta #137 - Cliente #88,2400.2,0.0
1833,2023-08-18,4001,Venta #137 - Cliente #88 (incluye IVA),0.0,2400.2
1834,2023-08-18,5001,Costo de Venta #137,347.32,0.0
1834,2023-08-18,1005,Costo de Venta #137 - Ajuste de inventario,0.0,347.32
1835,2023-08-18,1004,Venta #458 - Cliente #26,4962.8,0.0
1835,2023-08-18,4001,Venta #458 - Cliente #26 (incluye IVA),0.0,4962.8
1836,2023-08-18,5001,Costo de Venta #458,880.36,0.0
1836,2023-08-18,1005,Costo de Venta #458 - Ajuste de inventario,0.0,880.36
4139,2023-08-18,2001,Pago compra #416,20737.44,0.0
4139,2023-08-18,1002,Pago compra #416,0.0,20737.44
1837,2023-08-19,1004,Venta #334 - Cliente #55,1100.7,0.0
1837,2023-08-19,4001,Venta #334 - Cliente #55 (incluye IVA),0.0,1100.7
1838,2023-08-19,5001,Costo de Venta #334,192.56,0.0
1838,2023-08-19,1005,Costo de Venta #334 - Ajuste de inventario,0.0,192.56
1839,2023-08-19,1004,Venta #768 - Cliente #71,148726.27,0.0
1839,2023-08-19,4001,Venta #768 - Cliente #71 (incluye IVA),0.0,148726.27
1840,2023-08-19,5001,Costo de Venta #768,21029.09,0.0
1840,2023-08-19,1005,Costo de Venta #768 - Ajuste de inventario,0.0,21029.09
1841,2023-08-19,1004,Venta #693 - Cliente #18,2407.56,0.0
1841,2023-08-19,4001,Venta #693 - Cliente #18 (incluye IVA),0.0,2407.56
1842,2023-08-19,5001,Costo de Venta #693,383.02,0.0
1842,2023-08-19,1005,Costo de Venta #693 - Ajuste de inventario,0.0,383.02
4140,2023-08-19,1002,Cobro venta #674,26780.0,0.0
4140,2023-08-19,1004,Cobro venta #674,0.0,26780.0
1843,2023-08-20,1004,Venta #692 - Cliente #28,3827.01,0.0
1843,2023-08-20,4001,Venta #692 - Cliente #28 (incluye IVA),0.0,3827.01
1844,2023-08-20,5001,Costo de Venta #692,651.13,0.0
1844,2023-08-20,1005,Costo de Venta #692 - Ajuste de inventario,0.0,651.13
1845,2023-08-20,1004,Venta #858 - Cliente #10,51976.36,0.0
1845,2023-08-20,4001,Venta #858 - Cliente #10 (incluye IVA),0.0,51976.36
1846,2023-08-20,5001,Costo de Venta #858,8731.07,0.0
1846,2023-08-20,1005,Costo de Venta #858 - Ajuste de inventario,0.0,8731.07
4141,2023-08-20,1002,Cobro venta #692,3827.01,0.0
4141,2023-08-20,1004,Cobro venta #692,0.0,3827.01
4142,2023-08-22,5005,Alquiler,657.8,0.0
4142,2023-08-22,1002,Alquiler,0.0,657.8
4143,2023-08-23,2001,Pago compra #188,4579.96,0.0
4143,2023-08-23,1002,Pago compra #188,0.0,4579.96
4144,2023-08-23,1002,Cobro venta #36,763.7,0.0
4144,2023-08-23,1004,Cobro venta #36,0.0,763.7
4145,2023-08-23,2001,Pago compra #151,6744.51,0.0
4145,2023-08-23,1002,Pago compra #151,0.0,6744.51
1847,2023-08-24,1004,Venta #799 - Cliente #3,21627.27,0.0
1847,2023-08-24,4001,Venta #799 - Cliente #3 (incluye IVA),0.0,21627.27
1848,2023-08-24,5001,Costo de Venta #799,3317.53,0.0
1848,2023-08-24,1005,Costo de Venta #799 - Ajuste de inventario,0.0,3317.53
4146,2023-08-24,1002,Cobro venta #693,2407.56,0.0
4146,2023-08-24,1004,Cobro venta #693,0.0,2407.56
4147,2023-08-24,1002,Préstamo recibido,46905.82,0.0
4147,2023-08-24,2101,Préstamo recibido,0.0,46905.82
1849,2023-08-25,1004,Venta #192 - Cliente #8,7471.08,0.0
1849,2023-08-25,4001,Venta #192 - Cliente #8 (incluye IVA),0.0,7471.08
1850,2023-08-25,5001,Costo de Venta #192,1044.81,0.0
1850,2023-08-25,1005,Costo de Venta #192 - Ajuste de inventario,0.0,1044.81
4148,2023-08-25,1002,Cobro venta #192,7471.08,0.0
4148,2023-08-25,1004,Cobro venta #192,0.0,7471.08
4149,2023-08-25,2001,Pago compra #66,8875.86,0.0
4149,2023-08-25,1002,Pago compra #66,0.0,8875.86
1851,2023-08-26,1004,Venta #140 - Cliente #74,16708.94,0.0
1851,2023-08-26,4001,Venta #140 - Cliente #74 (incluye IVA),0.0,16708.94
1852,2023-08-26,5001,Costo de Venta #140,2416.71,0.0
1852,2023-08-26,1005,Costo de Venta #140 - Ajuste de inventario,0.0,2416.71
4150,2023-08-26,1002,Cobro venta #799,21627.27,0.0
4150,2023-08-26,1004,Cobro venta #799,0.0,21627.27
4151,2023-08-26,1002,Cobro venta #137,2400.2,0.0
4151,2023-08-26,1004,Cobro venta #137,0.0,2400.2
1853,2023-08-27,1004,Venta #881 - Cliente #46,182671.81,0.0
1853,2023-08-27,4001,Venta #881 - Cliente #46 (incluye IVA),0.0,182671.81
1854,2023-08-27,5001,Costo de Venta #881,29311.62,0.0
1854,2023-08-27,1005,Costo de Venta #881 - Ajuste de inventario,0.0,29311.62
4152,2023-08-27,2001,Pago compra #439,38491.14,0.0
4152,2023-08-27,1002,Pago compra #439,0.0,38491.14
1855,2023-08-28,1004,Venta #96 - Cliente #33,311.44,0.0
1855,2023-08-28,4001,Venta #96 - Cliente #33 (incluye IVA),0.0,311.44
1856,2023-08-28,5001,Costo de Venta #96,54.17,0.0
1856,2023-08-28,1005,Costo de Venta #96 - Ajuste de inventario,0.0,54.17
4153,2023-08-28,1002,Cobro venta #96,311.44,0.0
4153,2023-08-28,1004,Cobro venta #96,0.0,311.44
4154,2023-08-28,1002,Cobro venta #334,1100.7,0.0
4154,2023-08-28,1004,Cobro venta #334,0.0,1100.7
4155,2023-08-28,2001,Pago compra #60,41186.98,0.0
4155,2023-08-28,1002,Pago compra #60,0.0,41186.98
1857,2023-08-29,1004,Venta #475 - Cliente #37,712.62,0.0
1857,2023-08-29,4001,Venta #475 - Cliente #37 (incluye IVA),0.0,712.62
1858,2023-08-29,5001,Costo de Venta #475,102.48,0.0
1858,2023-08-29,1005,Costo de Venta #475 - Ajuste de inventario,0.0,102.48
1859,2023-08-29,1004,Venta #533 - Cliente #53,110604.28,0.0
1859,2023-08-29,4001,Venta #533 - Cliente #53 (incluye IVA),0.0,110604.28
1860,2023-08-29,5001,Costo de Venta #533,14279.16,0.0
1860,2023-08-29,1005,Costo de Venta #533 - Ajuste de inventario,0.0,14279.16
4156,2023-08-29,1002,Cobro venta #140,16708.94,0.0
4156,2023-08-29,1004,Cobro venta #140,0.0,16708.94
4157,2023-08-29,1002,Cobro venta #582,160.75,0.0
4157,2023-08-29,1004,Cobro venta #582,0.0,160.75
1861,2023-08-30,1004,Venta #930 - Cliente #81,4260.98,0.0
1861,2023-08-30,4001,Venta #930 - Cliente #81 (incluye IVA),0.0,4260.98
1862,2023-08-30,5001,Costo de Venta #930,577.53,0.0
1862,2023-08-30,1005,Costo de Venta #930 - Ajuste de inventario,0.0,577.53
1863,2023-08-30,1004,Venta #524 - Cliente #75,7427.91,0.0
1863,2023-08-30,4001,Venta #524 - Cliente #75 (incluye IVA),0.0,7427.91
1864,2023-08-30,5001,Costo de Venta #524,1025.01,0.0
1864,2023-08-30,1005,Costo de Venta #524 - Ajuste de inventario,0.0,1025.01
1865,2023-08-30,1004,Venta #857 - Cliente #33,218.2,0.0
1865,2023-08-30,4001,Venta #857 - Cliente #33 (incluye IVA),0.0,218.2
1866,2023-08-30,5001,Costo de Venta #857,31.58,0.0
1866,2023-08-30,1005,Costo de Venta #857 - Ajuste de inventario,0.0,31.58
2551,2023-08-30,1005,Compra #431 - Producto #32,45320.95,0.0
2551,2023-08-30,1006,IVA por Compra #431,8632.56,0.0
2551,2023-08-30,2001,Compra #431 - Producto #32,0.0,53953.51
4158,2023-08-30,1002,Cobro venta #156,1364.49,0.0
4158,2023-08-30,1004,Cobro venta #156,0.0,1364.49
4159,2023-08-30,1002,Cobro venta #458,4962.8,0.0
4159,2023-08-30,1004,Cobro venta #458,0.0,4962.8
4160,2023-08-30,1002,Cobro venta #768,148726.27,0.0
4160,2023-08-30,1004,Cobro venta #768,0.0,148726.27
4161,2023-08-31,1002,Cobro venta #857,218.2,0.0
4161,2023-08-31,1004,Cobro venta #857,0.0,218.2
4162,2023-08-31,1002,Cobro venta #930,4260.98,0.0
4162,2023-08-31,1004,Cobro venta #930,0.0,4260.98
1867,2023-09-01,1004,Venta #348 - Cliente #12,486047.66,0.0
1867,2023-09-01,4001,Venta #348 - Cliente #12 (incluye IVA),0.0,486047.66
1868,2023-09-01,5001,Costo de Venta #348,78275.78,0.0
1868,2023-09-01,1005,Costo de Venta #348 - Ajuste de inventario,0.0,78275.78
2089,2023-09-01,5005,Gastos administrativos del mes,65370.47,0.0
2089,2023-09-01,1002,Pago de gastos administrativos del mes,0.0,65370.47
2090,2023-09-01,5006,Gastos de venta del mes,98055.7,0.0
2090,2023-09-01,1002,Pago de gastos de venta del mes,0.0,98055.7
2552,2023-09-02,1005,Compra #108 - Producto #17,32324.89,0.0
2552,2023-09-02,1006,IVA por Compra #108,6157.12,0.0
2552,2023-09-02,2001,Compra #108 - Producto #17,0.0,38482.01
2553,2023-09-02,1005,Compra #368 - Producto #31,6451.54,0.0
2553,2023-09-02,1006,IVA por Compra #368,1228.86,0.0
2553,2023-09-02,2001,Compra #368 - Producto #31,0.0,7680.4
1869,2023-09-03,1004,Venta #216 - Cliente #7,436.4,0.0
1869,2023-09-03,4001,Venta #216 - Cliente #7 (incluye IVA),0.0,436.4
1870,2023-09-03,5001,Costo de Venta #216,63.15,0.0
1870,2023-09-03,1005,Costo de Venta #216 - Ajuste de inventario,0.0,63.15
4163,2023-09-03,1002,Cobro venta #348,486047.66,0.0
4163,2023-09-03,1004,Cobro venta #348,0.0,486047.66
4164,2023-09-03,1002,Cobro venta #858,51976.36,0.0
4164,2023-09-03,1004,Cobro venta #858,0.0,51976.36
1871,2023-09-04,1004,Venta #445 - Cliente #83,2984.96,0.0
1871,2023-09-04,4001,Venta #445 - Cliente #83 (incluye IVA),0.0,2984.96
1872,2023-09-04,5001,Costo de Venta #445,453.1,0.0
1872,2023-09-04,1005,Costo de Venta #445 - Ajuste de inventario,0.0,453.1
4165,2023-09-04,1002,Cobro venta #524,7427.91,0.0
4165,2023-09-04,1004,Cobro venta #524,0.0,7427.91
4166,2023-09-04,2001,Pago compra #431,53953.51,0.0
4166,2023-09-04,1002,Pago compra #431,0.0,53953.51
1873,2023-09-05,1004,Venta #401 - Cliente #10,28479.83,0.0
1873,2023-09-05,4001,Venta #401 - Cliente #10 (incluye IVA),0.0,28479.83
1874,2023-09-05,5001,Costo de Venta #401,4042.29,0.0
1874,2023-09-05,1005,Costo de Venta #401 - Ajuste de inventario,0.0,4042.29
1875,2023-09-05,1004,Venta #201 - Cliente #82,23163.2,0.0
1875,2023-09-05,4001,Venta #201 - Cliente #82 (incluye IVA),0.0,23163.2
1876,2023-09-05,5001,Costo de Venta #201,2990.4,0.0
1876,2023-09-05,1005,Costo de Venta #201 - Ajuste de inventario,0.0,2990.4
4167,2023-09-05,2001,Pago compra #59,4554.12,0.0
4167,2023-09-05,1002,Pago compra #59,0.0,4554.12
4168,2023-09-06,1002,Cobro venta #533,110604.28,0.0
4168,2023-09-06,1004,Cobro venta #533,0.0,110604.28
2554,2023-09-07,1005,Compra #476 - Producto #36,4527.26,0.0
2554,2023-09-07,1006,IVA por Compra #476,862.33,0.0
2554,2023-09-07,2001,Compra #476 - Producto #36,0.0,5389.59
4169,2023-09-07,1002,Cobro venta #201,23163.2,0.0
4169,2023-09-07,1004,Cobro venta #201,0.0,23163.2
4170,2023-09-07,1002,Cobro venta #475,712.62,0.0
4170,2023-09-07,1004,Cobro venta #475,0.0,712.62
1877,2023-09-09,1004,Venta #275 - Cliente #98,2778.52,0.0
1877,2023-09-09,4001,Venta #275 - Cliente #98 (incluye IVA),0.0,2778.52
1878,2023-09-09,5001,Costo de Venta #275,394.37,0.0
1878,2023-09-09,1005,Costo de Venta #275 - Ajuste de inventario,0.0,394.37
2555,2023-09-09,1005,Compra #229 - Producto #25,18907.72,0.0
2555,2023-09-09,1006,IVA por Compra #229,3601.47,0.0
2555,2023-09-09,2001,Compra #229 - Producto #25,0.0,22509.19
4171,2023-09-09,1002,Cobro venta #881,182671.81,0.0
4171,2023-09-09,1004,Cobro venta #881,0.0,182671.81
1879,2023-09-12,1004,Venta #650 - Cliente #30,4067.85,0.0
1879,2023-09-12,4001,Venta #650 - Cliente #30 (incluye IVA),0.0,4067.85
1880,2023-09-12,5001,Costo de Venta #650,650.2,0.0
1880,2023-09-12,1005,Costo de Venta #650 - Ajuste de inventario,0.0,650.2
2556,2023-09-12,1005,Compra #417 - Producto #44,7290.06,0.0
2556,2023-09-12,1006,IVA por Compra #417,1388.58,0.0
2556,2023-09-12,2001,Compra #417 - Producto #44,0.0,8678.64
4172,2023-09-12,1002,Cobro venta #401,28479.83,0.0
4172,2023-09-12,1004,Cobro venta #401,0.0,28479.83
2557,2023-09-15,1005,Compra #332 - Producto #31,4515.26,0.0
2557,2023-09-15,1006,IVA por Compra #332,860.05,0.0
2557,2023-09-15,2001,Compra #332 - Producto #31,0.0,5375.31
2558,2023-09-15,1005,Compra #272 - Producto #39,2744.94,0.0
2558,2023-09-15,1006,IVA por Compra #272,522.85,0.0
2558,2023-09-15,2001,Compra #272 - Producto #39,0.0,3267.79
4173,2023-09-15,2001,Pago compra #229,22509.19,0.0
4173,2023-09-15,1002,Pago compra #229,0.0,22509.19
4174,2023-09-16,2001,Pago compra #476,5389.59,0.0
4174,2023-09-16,1002,Pago compra #476,0.0,5389.59
4175,2023-09-16,1002,Cobro venta #216,436.4,0.0
4175,2023-09-16,1004,Cobro venta #216,0.0,436.4
4176,2023-09-17,1002,Cobro venta #445,2984.96,0.0
4176,2023-09-17,1004,Cobro venta #445,0.0,2984.96
1881,2023-09-19,1004,Venta #295 - Cliente #68,4593.6,0.0
1881,2023-09-19,4001,Venta #295 - Cliente #68 (incluye IVA),0.0,4593.6
1882,2023-09-19,5001,Costo de Venta #295,660.33,0.0
1882,2023-09-19,1005,Costo de Venta #295 - Ajuste de inventario,0.0,660.33
2559,2023-09-19,1005,Compra #466 - Producto #7,30807.56,0.0
2559,2023-09-19,1006,IVA por Compra #466,5868.11,0.0
2559,2023-09-19,2001,Compra #466 - Producto #7,0.0,36675.67
2560,2023-09-19,1005,Compra #428 - Producto #29,7693.28,0.0
2560,2023-09-19,1006,IVA por Compra #428,1465.39,0.0
2560,2023-09-19,2001,Compra #428 - Producto #29,0.0,9158.67
4177,2023-09-19,2001,Pago compra #368,7680.4,0.0
4177,2023-09-19,1002,Pago compra #368,0.0,7680.4
4178,2023-09-19,2001,Pago compra #108,38482.01,0.0
4178,2023-09-19,1002,Pago compra #108,0.0,38482.01
1883,2023-09-20,1004,Venta #867 - Cliente #92,47552.84,0.0
1883,2023-09-20,4001,Venta #867 - Cliente #92 (incluye IVA),0.0,47552.84
1884,2023-09-20,5001,Costo de Venta #867,7988.0,0.0
1884,2023-09-20,1005,Costo de Venta #867 - Ajuste de inventario,0.0,7988.0
2561,2023-09-20,1005,Compra #370 - Producto #15,9359.66,0.0
2561,2023-09-20,1006,IVA por Compra #370,1782.79,0.0
2561,2023-09-20,2001,Compra #370 - Producto #15,0.0,11142.45
2562,2023-09-21,1005,Compra #465 - Producto #7,39473.55,0.0
2562,2023-09-21,1006,IVA por Compra #465,7518.77,0.0
2562,2023-09-21,2001,Compra #465 - Producto #7,0.0,46992.32
4179,2023-09-22,1002,Cobro venta #275,2778.52,0.0
4179,2023-09-22,1004,Cobro venta #275,0.0,2778.52
4180,2023-09-22,1002,Cobro venta #650,4067.85,0.0
4180,2023-09-22,1004,Cobro venta #650,0.0,4067.85
4181,2023-09-23,1002,Inversión,9908.61,0.0
4181,2023-09-23,4005,Inversión,0.0,9908.61
4182,2023-09-24,5005,Pago nómina,2940.78,0.0
4182,2023-09-24,1002,Pago nómina,0.0,2940.78
